"ID","LStatus","LMaturityDate","LSignDate","LInstallment","LAmount","ABirthDate","AGender","AMaritalStatus","AOccupation","AEducation","AIncome","ANumberChildren","AHousing","GCollateralAmount","GCollateralType","GGuarantorNumber","Age"
"AD10000238","0","20110430","20040912",4000,190000,"19690312","F","2","1","2",40500,0,"5",0,"1",2,35.5
"AD10000239","0","20180831","20040916",10100,8e+05,"19590503","M","2","1","1",42600,0,"5",0,"1",2,45.3333333333333
"AD10000240","0","20240930","20040917",12700,1400000,"19650717","M","2","1","2",43700,1,"4",0,"1",2,39.1666666666667
"AD10000241","0","20100531","20040918",1600,50000,"19590213","M","2","1","1",40800,3,"1",0,"1",2,45.5833333333333
"AD10000242","0","20100630","20040918",3200,1e+05,"19801118","M","1","1","1",31100,0,"3",0,"1",2,23.8333333333333
"AD10000243","0","20240930","20040919",11000,1200000,"19650407","M","2","1","1",39900,2,"4",0,"1",2,39.4166666666667
"AD10000244","0","20170228","20040919",4100,270000,"19670101","M","1","1","2",44400,0,"4",0,"1",2,37.6666666666667
"AD10000245","0","20101231","20040922",1700,80000,"19630919","M","1","1","1",39000,0,"4",0,"1",2,41
"AD10000246","1","20121031","20040923",6200,2e+05,"19520116","M","2","1","1",48500,3,"5",0,"1",2,52.6666666666667
"AD10000247","0","20120731","20040925",1650,80000,"19550923","M","2","1","1",41800,0,"5",0,"1",2,49
"AD10000248","1","20190630","20040925",3400,290000,"19830202","M","1","1","2",33500,0,"1",0,"1",3,21.5833333333333
"AD10000249","0","20130228","20040925",2700,130000,"19720105","M","1","1","1",36200,0,"4",0,"1",2,32.6666666666667
"AD10000250","0","20110331","20040925",1900,90000,"19521213","M","2","1","1",43900,2,"2",0,"1",2,51.75
"AD10000251","0","20190630","20040925",3500,3e+05,"19731122","M","2","1","1",NA,0,"1",0,"1",2,30.8333333333333
"AD10000252","0","20110531","20041009",3200,150000,"19551126","M","2","1","1",45200,0,NA,0,"1",2,48.9166666666667
"AD10000253","0","20110731","20041010",1700,80000,"19581114","M","2","1","1",41400,0,"2",0,"1",2,45.9166666666667
"AD10000254","0","20240831","20041010",5500,6e+05,"19691110","M","2","1","1",37800,0,"4",0,"1",2,34.9166666666667
"AD10000255","0","20151130","20041010",4790,3e+05,"19691202","M","2","1","1",37500,0,"4",0,"1",2,34.8333333333333
"AD10000256","0","20241231","20041016",9050,1e+06,"19680202","M","2","1","1",40000,0,"4",0,"1",3,36.6666666666667
"AD10000257","0","20120731","20041017",3100,150000,"19600702","M","2","1","2",43700,0,"3",0,"1",2,44.25
"AD10000258","0","20121130","20041017",4100,2e+05,"19600706","M","2","1","1",43800,0,"2",0,"1",2,44.25
"AD10000259","0","20240131","20041022",3770,4e+05,"19650326","M","2","1","1",39300,0,"4",0,"1",2,39.5833333333333
"AD10000260","1","20111231","20041023",4200,2e+05,"19621115","M","2","1","2",44900,2,"1",0,"1",2,41.9166666666667
"AD10000261","1","20110630","20041102",2100,1e+05,"19711220","M","2","1","1",35500,0,"1",0,"1",2,32.9166666666667
"AD10000262","0","20111231","20041102",2600,120000,"19600206","M","1","1","2",44900,0,"4",0,"1",4,44.75
"AD10000263","0","20120430","20041102",4200,2e+05,"19620303","M","3","1","2",44100,0,"3",0,"1",2,42.6666666666667
"AD10000264","0","20180228","20041104",2800,2e+05,"19671002","F","1","1","1",38100,0,"5",0,"1",2,37.0833333333333
"AD10000265","0","20250131","20041104",7300,8e+05,"19691214","M","2","1","1",38000,1,"3",0,"1",2,34.9166666666667
"AD10000266","0","20150131","20041105",5300,3e+05,"19640609","M","2","1","1",NA,0,"2",0,"1",2,40.4166666666667
"AD10000267","0","20171031","20041107",2500,2e+05,"19700907","F","1","1","2",39200,0,"1",0,"1",2,34.1666666666667
"AD10000268","0","20190331","20041112",2280,190000,"19680210","M","2","1","1",38500,0,"4",0,"1",2,36.75
"AD10000269","0","20140430","20041114",4040,2e+05,"19580408","M","1","1","2",48000,0,"4",0,"1",2,46.5833333333333
"AD10000270","1","20110531","20041114",4160,2e+05,"19740124","F","1","1","2",38400,0,"3",0,"1",2,30.8333333333333
"AD10000271","0","20110831","20041118",3550,170000,"19641114","M","1","1","1",38800,0,"4",0,"1",2,40
"AD10000272","0","20120430","20041119",6300,2e+05,"19520710","M","1","1","3",48900,0,"2",0,"1",2,52.3333333333333
"AD10000273","1","20130831","20041120",3600,170000,"19560101","M","2","1","2",47500,0,"5",0,"1",2,48.8333333333333
"AD10000274","0","20101031","20041121",4100,2e+05,"19600316","M","1","1","2",38500,0,"4",0,"1",2,44.6666666666667
"AD10000275","0","20120131","20041121",4200,2e+05,"19540304","M","2","1","3",51700,0,"4",0,"1",2,50.6666666666667
"AD10000276","1","20110228","20041122",2100,1e+05,"19721202","M","2","1","2",37500,0,"4",0,"1",2,31.9166666666667
"AD10000277","0","20150731","20041122",6840,4e+05,"19561122","F","2","1","2",48800,0,"4",0,"1",4,48
"AD10000278","0","20190831","20041125",4670,4e+05,"19710905","M","2","1","1",37000,0,"1",0,"1",2,33.1666666666667
"AD10000279","1","20151130","20041125",4000,250000,"19780815","M","2","1","1",32700,0,"5",0,"1",2,26.25
"AD10000280","0","20111231","20041125",2500,1e+05,"19750517","M","1","1","1",34600,0,"1",0,"1",2,29.5
"AD10000281","0","20140430","20041202",3000,150000,"19540202","F","3","1","2",52300,0,"4",0,"1",2,50.8333333333333
"AD10000282","0","20190930","20041202",5900,5e+05,"19770427","M","1","1","2",28600,0,"3",0,"1",3,27.6666666666667
"AD10000283","1","20130131","20041204",2500,120000,"19630113","F","1","1","1",40200,0,"5",0,"1",2,41.9166666666667
"AD10000284","0","20160229","20041210",3200,2e+05,"19681210","M","2","1","1",NA,2,"1",0,"1",2,36
"AD10000285","0","20100930","20041212",2500,1e+05,"19690613","M","2","1","2",39300,0,"4",0,"1",2,35.5
"AD10000286","0","20130228","20041213",1300,60000,"19730322","M","1","1","1",34800,0,"2",0,"1",2,31.75
"AD10000287","0","20061031","20041216",2500,1e+05,"19510711","M","1","1","2",39200,NA,"1",0,"1",2,53.4166666666667
"AD10000288","0","20250228","20041216",9950,1100000,"19700412","M","1","1","1",37000,0,"1",0,"1",2,34.6666666666667
"AD10000289","0","20240930","20041217",13600,1500000,"19740722","M","2","1","1",34900,1,"4",0,"1",2,30.4166666666667
"AD10000290","0","20250228","20041217",3700,4e+05,"19841205","M","1","1","1",NA,0,"3",0,"1",2,20
"AD10000291","0","20060131","20041217",3000,95000,"19540101","M","1","1","2",NA,NA,"4",0,"1",2,50.9166666666667
"AD10000292","0","20110131","20041217",1900,90000,"19610814","F","3","1","1",41200,0,"4",0,"1",2,43.3333333333333
"AD10000293","0","20151231","20041217",4720,3e+05,"19570508","M","2","1","2",NA,0,"2",0,"1",2,47.5833333333333
"AD10000294","0","20201031","20041219",10940,1e+06,"19601003","F","3","1","1",46900,3,"4",0,"1",2,44.1666666666667
"AD10000295","1","20130630","20041220",4130,2e+05,"19510419","M","2","1","2",50800,2,"3",0,"1",2,53.6666666666667
"AD10000296","0","20110831","20041220",1660,80000,"19730305","M","1","1","2",37600,0,"4",0,"1",2,31.75
"AD10000297","0","20120930","20041220",1100,50000,"19820522","M","1","1","1",29800,0,"1",0,"1",2,22.5833333333333
"AD10000298","0","20250430","20041222",7130,8e+05,"19780615","F","1","1","2",36000,0,"2",0,"1",2,26.5
"AD10000299","0","20180831","20041222",8800,7e+05,"19590202","M","2","1","2",47800,0,"1",0,"1",2,45.8333333333333
"AD10000300","0","20110331","20041222",3300,160000,"19670120","M","2","1","2",40200,2,"1",0,"1",2,37.9166666666667
"AD10000301","0","20110630","20041223",4200,2e+05,"19671207","M","2","1","2",41100,1,"1",0,"1",2,37
"AD10000302","0","20100430","20041223",1400,70000,"19641204","M","1","1","2",32200,0,"1",0,"1",2,40
"AD10000303","1","20160831","20041223",13630,9e+05,"19561119","M","2","1","2",48800,0,"4",0,"1",2,48.0833333333333
"AD10000304","0","20151130","20041224",4790,3e+05,"19730813","M","2","1","1",35800,1,"4",0,"1",2,31.3333333333333
"AD10000305","0","20120930","20041225",2400,1e+05,"19531108","F","2","1","1",39100,2,"1",0,"1",2,51.0833333333333
"AD10000306","0","20200430","20041225",2310,2e+05,"19620903","F","2","1","1",NA,0,"1",0,"1",2,42.25
"AD10000307","0","20130331","20050107",4090,2e+05,"18570101","M","6","1","1",NA,0,"2",0,"1",2,41.7679378183013
"AD10000308","1","20101231","20050109",2100,1e+05,"19710426","M","2","1","2",37300,2,"1",0,"1",2,33.75
"AD10000309","0","20191031","20050109",5840,5e+05,"19590420","M","2","1","1",44000,0,"4",0,"1",2,45.75
"AD10000310","0","20130630","20050109",4100,2e+05,"19611119","M","2","1","2",46100,0,"1",0,"1",2,43.1666666666667
"AD10000311","0","20191031","20050110",13690,1200000,"19640723","M","1","1","1",49700,0,"5",0,"1",2,40.5
"AD10000312","0","20101031","20050110",3800,150000,"19700607","M","1","1","2",38900,0,"1",0,"1",2,34.5833333333333
"AD10000313","0","20141031","20050110",8060,450000,"19550513","M","2","1","1",NA,0,"5",0,"1",2,49.6666666666667
"AD10000314","0","20241031","20050113",6330,7e+05,"19780324","F","2","1","2",35900,0,"4",0,"1",3,26.8333333333333
"AD10000315","0","20120630","20050114",4960,2e+05,"19520501","M","2","1","2",52700,1,"2",0,"1",2,52.6666666666667
"AD10000316","0","20130831","20050115",3600,150000,"19530101","M","2","1","1",45400,2,"3",0,"1",2,52
"AD10000317","0","20180331","20050117",9300,715000,"19580407","M","2","1","1",44200,0,"2",0,"1",2,46.75
"AD10000318","0","20110630","20050117",1200,50000,"19730227","M","1","1","2",36700,0,"4",0,"1",2,31.9166666666667
"AD10000319","0","20110630","20050120",2800,130000,"19701024","F","2","1","2",38600,2,"4",0,"1",2,34.25
"AD10000320","0","20150228","20050121",5000,250000,"19620515","M","1","1","1",42700,0,"4",0,"1",2,42.6666666666667
"AD10000321","0","20110930","20050122",2600,120000,"19690805","F","3","1","1",35800,0,"2",0,"1",2,35.4166666666667
"AD10000322","0","20250331","20050122",5500,6e+05,"19660705","M","2","1","1",38800,2,"1",0,"1",2,38.5
"AD10000323","0","20240731","20050122",8600,950000,"19710407","M","1","1","1",NA,0,"4",0,"1",2,33.75
"AD10000324","0","20140131","20050122",4000,2e+05,"19550220","F","3","1","1",44000,0,"3",0,"1",3,49.9166666666667
"AD10000325","0","20111130","20050122",4200,2e+05,"19660714","F","1","1","2",43200,0,"4",0,"1",2,38.5
"AD10000326","0","20241031","20050123",6800,750000,"19710315","M","1","1","1",38600,0,"1",0,"1",2,33.8333333333333
"AD10000327","0","20180430","20050123",6600,5e+05,"19581102","F","1","1","2",47800,0,"4",0,"1",2,46.1666666666667
"AD10000328","0","20130531","20050127",1640,80000,"19711109","M","2","1","1",38900,0,"3",0,"1",2,33.1666666666667
"AD10000329","0","20120831","20050202",1100,50000,"19530102","M","2","1","1",43000,0,"3",0,"1",2,52.0833333333333
"AD10000330","1","20190331","20050202",5040,420000,"19700818","F","2","1","2",NA,2,"3",0,"1",2,34.5
"AD10000331","0","20150430","20050210",5300,3e+05,"19710810","F","1","1","1",38200,0,"1",0,"1",2,33.5
"AD10000332","1","20191031","20050210",2200,190000,"19610513","M","2","1","2",46000,2,"2",0,"1",2,43.75
"AD10000333","1","20110630","20050210",1590,50000,"19810323","F","1","1","2",34000,0,"5",0,"1",3,23.9166666666667
"AD10000334","0","20190430","20050218",9600,8e+05,"19600409","F","1","1","3",42200,0,"3",0,"1",6,44.8333333333333
"AD10000335","0","20200331","20050218",8500,7e+05,"19681018","M","1","1","1",38600,0,"2",0,"1",2,36.3333333333333
"AD10000336","0","20090331","20050218",1200,60000,"19630525","M","2","1","2",43500,0,"5",0,"1",2,41.75
"AD10000337","0","20110331","20050220",3100,150000,"19650506","F","2","1","2",43500,0,"4",0,"1",2,39.75
"AD10000338","0","20120731","20050220",2100,1e+05,"19621225","M","3","1","2",41100,0,"3",0,"1",2,42.1666666666667
"AD10000339","0","20160630","20050220",5300,350000,"19561021","F","3","1","1",46200,0,"4",0,"1",2,48.3333333333333
"AD10000340","0","20120430","20050220",3200,150000,"19670802","F","2","1","2",41700,0,"1",0,"1",2,37.5
"AD10000341","0","20110228","20050221",3100,150000,"19670809","M","1","1","1",37300,0,"5",0,"1",2,37.5
"AD10000342","0","20110228","20050221",2500,120000,"19740306","M","1","1","1",34300,0,"4",0,"1",2,30.9166666666667
"AD10000343","0","20100531","20050302",3740,150000,"19610204","M","3","1","1",40300,0,"3",0,"1",2,44.0833333333333
"AD10000344","0","20240831","20050302",11760,1300000,"19680523","M","2","1","1",30400,0,"5",0,"1",2,36.8333333333333
"AD10000345","0","20100731","20050302",2300,90000,"19680301","M","2","1","1",37200,1,"1",0,"1",2,37
"AD10000346","0","20120131","20050302",3140,150000,"19591027","M","2","1","2",31100,0,"5",0,"1",2,45.4166666666667
"AD10000347","0","20160430","20050304",6200,4e+05,"19740617","M","1","1","1",35700,0,"4",0,"1",2,30.75
"AD10000348","0","20120131","20050304",2510,120000,"19750912","F","1","1","2",36700,0,"1",0,"1",2,29.5
"AD10000349","0","20130630","20050305",4200,2e+05,"19700603","M","2","1","2",40900,0,"1",0,"1",2,34.75
"AD10000350","0","20160930","20050310",4600,3e+05,"19711204","M","1","1","2",39600,0,"4",0,"1",2,33.25
"AD10000351","0","20121130","20050310",4960,2e+05,"19530116","F","2","1","2",NA,0,"1",0,"1",2,52.1666666666667
"AD10000352","0","20160331","20050310",1700,1e+05,"19560115","M","2","1","1",NA,0,NA,0,"1",2,49.1666666666667
"AD10000353","0","20130531","20050310",4090,2e+05,"19570627","M","2","1","2",48000,0,"4",0,"1",2,47.75
"AD10000354","0","20140831","20050310",2200,110000,"19720611","M","2","1","1",36700,1,"4",0,"1",2,32.75
"AD10000355","1","20140630","20050312",2100,1e+05,"19680708","F","2","1","1",39700,1,"5",0,"1",2,36.6666666666667
"AD10000356","0","20131031","20050314",1300,60000,"19670917","F","1","1","2",31700,0,"1",0,"1",5,37.5
"AD10000357","0","20211031","20050314",15600,1500000,"19611210","M","2","1","2",46700,2,"1",0,"1",2,43.25
"AD10000358","0","20120831","20050318",2500,120000,"19770627","F","1","1","2",34600,0,"4",0,"1",2,27.75
"AD10000359","0","20111130","20050321",4200,2e+05,"19541202","M","1","1","1",45900,0,"4",0,"1",2,50.25
"AD10000360","0","20120930","20050322",2460,120000,"19800308","F","2","1","1",30800,0,"3",0,"1",2,25
"AD10000361","0","20190930","20050324",4700,4e+05,"19731105","M","2","1","2",38700,0,"2",0,"1",2,31.3333333333333
"AD10000362","0","20101130","20050324",3100,150000,"19590517","M","2","1","2",33100,2,"5",0,"1",7,45.8333333333333
"AD10000363","0","20101031","20050324",3800,150000,"19520802","F","2","1","2",40100,0,"2",0,"1",2,52.5833333333333
"AD10000364","1","20120229","20050325",6300,2e+05,"19820614","M","1","1","2",NA,0,"5",0,"1",2,22.75
"AD10000365","0","20100630","20050325",3000,150000,"19640407","M","1","1","1",41100,0,"2",0,"1",2,40.9166666666667
"AD10000366","1","20160229","20050325",11000,7e+05,"19560227","M","2","1","1",46400,2,"2",0,"1",2,49.0833333333333
"AD10000367","0","20130228","20050325",4090,2e+05,"19631206","M","2","1","1",42400,0,"4",0,"1",2,41.25
"AD10000368","0","20110331","20050325",5000,2e+05,"19540402","M","2","1","1",46400,0,"4",0,"1",2,50.9166666666667
"AD10000369","1","20130430","20050327",2050,1e+05,"19651124","M","2","1","1",39100,1,"5",0,"1",2,39.3333333333333
"AD10000370","0","20160430","20050327",10100,650000,"19560605","M","2","1","1",45000,1,"4",0,"1",2,48.75
"AD10000371","1","20110630","20050327",1300,50000,"19740922","M","2","1","1",34700,2,"3",0,"1",2,30.5
"AD10000372","0","20130831","20050402",19920,830000,"19530215","M","1","1","1",46700,0,"3",0,"1",2,52.1666666666667
"AD10000373","0","20190930","20050407",2100,180000,"19720902","F","1","1","1",NA,0,"2",0,"1",2,32.5833333333333
"AD10000374","0","20190430","20050407",5700,450000,"19590701","M","2","1","2",43900,2,"1",0,"1",2,45.75
"AD10000375","0","20120331","20050407",9400,3e+05,"19521213","M","2","1","1",47900,0,"1",0,"1",2,52.3333333333333
"AD10000376","0","20120531","20050407",3800,180000,"19571024","M","2","1","1",42300,3,"4",0,"1",2,47.5
"AD10000377","0","20120831","20050408",4100,2e+05,"19661008","M","2","1","2",39400,0,"1",0,"1",2,38.5
"AD10000378","1","20190228","20050408",3040,250000,"19641109","F","2","1","1",39900,2,"4",0,"1",3,40.4166666666667
"AD10000379","0","20191130","20050410",5900,5e+05,"19791113","M","2","1","2",37300,0,NA,0,"1",2,25.4166666666667
"AD10000380","0","20161231","20050416",7600,5e+05,"19560702","M","2","1","2",51500,0,"3",0,"1",2,48.75
"AD10000381","0","20120430","20050416",3600,0,"19700709","M","1","1","1",36500,0,"2",0,"1",2,34.75
"AD10000382","1","20190930","20050416",1750,150000,"19680402","M","2","1","2",41200,0,"4",0,"1",2,37
"AD10000383","0","20170331","20050417",12800,850000,"19570409","M","1","1","1",46400,0,"5",0,"1",2,48
"AD10000384","0","20110531","20050417",3100,145000,"19720903","M","3","1","1",34300,0,"5",0,"1",2,32.5833333333333
"AD10000385","0","20181031","20050417",3140,250000,"19670902","F","2","1","2",41500,0,"2",0,"1",2,37.5833333333333
"AD10000386","0","20121130","20050418",3890,190000,"19741109","F","1","1","2",35900,0,"4",0,"1",2,30.4166666666667
"AD10000387","0","20110430","20050418",4200,2e+05,"19590512","M","2","1","1",41100,2,"4",0,"1",2,45.9166666666667
"AD10000388","0","20160831","20050418",1520,1e+05,"19560910","F","2","1","2",49000,2,"4",0,"1",2,48.5833333333333
"AD10000389","0","20160930","20050421",7570,5e+05,"19561102","M","2","1","2",49000,2,"2",0,"1",2,48.4166666666667
"AD10000390","0","20170430","20050422",6100,4e+05,"19570425","M","1","1","1",46500,0,"4",0,"1",2,48
"AD10000391","0","20130531","20050422",4090,2e+05,"19540101","M","2","1","1",32500,3,"4",0,"1",2,51.25
"AD10000392","0","20121231","20050422",3700,180000,"19720303","M","2","1","2",38700,1,"4",0,"1",2,33.0833333333333
"AD10000393","0","20230228","20050422",14600,1500000,"19630305","M","2","1","2",46300,2,NA,0,"1",2,42.0833333333333
"AD10000394","0","20150430","20050422",6200,350000,"19581127","M","2","1","1",44000,2,"5",0,"1",2,46.4166666666667
"AD10000395","0","20190228","20050422",6070,5e+05,"19670818","M","2","1","1",NA,0,"1",0,"1",3,37.6666666666667
"AD10000396","0","20220131","20050423",8070,780000,"19720320","F","2","1","2",33100,1,"4",0,"1",2,33.0833333333333
"AD10000397","0","20190930","20050425",7000,6e+05,"19731222","M","2","1","2",37100,0,"5",0,"1",2,31.3333333333333
"AD10000398","0","20241031","20050425",2720,3e+05,"19780702","F","3","1","2",35800,2,"1",0,"1",2,26.75
"AD10000399","0","20181130","20050502",6500,5e+05,"19581115","M","2","1","2",NA,0,"4",0,"1",2,46.5
"AD10000400","0","20160430","20050502",6200,4e+05,"19650620","M","2","1","2",43600,1,"4",0,"1",2,39.9166666666667
"AD10000401","0","20170831","20050504",2800,2e+05,"19601211","F","1","1","2",44500,0,"5",0,"1",2,44.4166666666667
"AD10000402","0","20160229","20050508",5460,350000,"19570403","M","2","1","2",NA,0,"5",0,"1",2,48.0833333333333
"AD10000403","0","20190331","20050509",6000,5e+05,"19710427","M","2","1","1",37100,0,"2",0,"1",2,34.0833333333333
"AD10000404","0","20131031","20050509",3310,160000,"19791225","M","1","1","2",35600,0,"2",0,"1",2,25.4166666666667
"AD10000405","0","20240731","20050509",7690,850000,"19691004","M","2","1","1",37000,1,"3",0,"1",2,35.5833333333333
"AD10000406","1","20180831","20050509",16960,1350000,"19590812","F","4","1","2",50000,2,"3",0,"1",2,45.75
"AD10000407","0","20190630","20050509",7000,6e+05,"19610310","M","2","1","2",45600,0,"4",0,"1",2,44.1666666666667
"AD10000408","0","20110430","20050512",3600,170000,"19641106","M","2","1","2",42500,2,"5",0,"1",2,40.5
